,airbnb_listing_id,suburb,ad_name,number_of_bedrooms,number_of_bathrooms,star_rating,is_superhost,number_of_reviews
2697,18122215,Ingleses,"RELAX no ESTRELA, SPA em frente à praia!",1.0,1.0,5.0,True,68.0
2698,28916894,Lagoa da Conceição,Studio aconchegante à beira da Lagoa da Conceição,1.0,1.0,5.0,False,65.0
2699,36600080,Jurerê,Studio em resort 40m² vista ótima Jurere ILC2203,1.0,1.0,4.5,False,8.0
2700,26740887,Ingleses,"Confortável, lindo e novo ap e em frente à praia!",2.0,2.0,5.0,True,18.0
2701,40531822,Lagoa da Conceição,"Apartamento(106) até 2 pax, sacada à 400m da praia",1.0,1.0,,False,1.0
2702,45421961,Canasvieiras,Confortável apto mobiliado 1 D - 3 quadras do mar,1.0,1.0,5.0,True,12.0
2703,41427190,Canasvieiras,3 dormitorios com ar  CENTRICO,3.0,2.0,,True,0.0
2704,42645495,Ingleses,Apartamento 2 Q. Pousada Casa Açores,2.0,1.0,,False,0.0
2705,21893789,Canasvieiras,Aluguel temporada Canasvieiras - Florianópolis,2.0,2.0,,False,2.0
2706,22308792,Lagoa da Conceição,Lagoa Lofts 1,,1.0,5.0,True,5.0
2707,31337392,Ingleses,COBERTURA COND. FRENTE P/ MAR INGLESES COM PISCINA,4.0,3.0,5.0,False,5.0
2708,30739278,Jurerê,Apto°-Canajurê-2 quartos-entre Canasvieiras/Jurerê,2.0,1.0,,False,1.0
2709,21562609,Ingleses,Apartamento na praia dos Ingleses - Floripa,1.0,1.0,4.5,False,3.0
2710,16964907,Canasvieiras,Apê Top Mobiliado Cozinha 2 qds Praia Canasvieiras,1.0,1.0,4.5,False,11.0
2711,45399819,Ingleses,Lindo Apartamento com Vista para o Mar!!!,1.0,1.0,,False,0.0
2712,22965908,Ingleses,Apartamentos de 02 dormitórios,2.0,1.0,,False,1.0
2713,42255617,Canasvieiras,Porto Del Mar - Vista para o Jardim e Piscina,2.0,2.0,,False,0.0
2714,39176295,Jurerê,COSTA BLANCA JURERE INTERNACIONAL,2.0,2.0,,True,2.0
2715,21367651,Ingleses,"Apartamento na Praia dos Ingleses, Florianópolis.",2.0,2.0,5.0,False,14.0
2716,44684168,Canasvieiras,Apartamento 5,1.0,1.0,,False,0.0
2717,344879,Canasvieiras,Belo e Amplo Apto em Canasvieiras!,2.0,1.0,5.0,True,26.0
2718,40379865,Ingleses,Aconchego nos Ingleses,2.0,1.0,,False,0.0
2719,37988981,Canasvieiras,Apartamento na praia de Canasvieiras,1.0,1.0,,False,0.0
2720,31254156,Ingleses,Residencial Costa da Ilha 8,1.0,1.0,,True,2.0
2721,30042068,Ingleses,"Quatro quartos, vista lateral pro Mar",4.0,3.0,,False,1.0
2722,16725351,Canasvieiras,Florianópolis - lindo apartamento em Canasvieiras,2.0,1.0,4.5,False,18.0
2723,30454966,Ingleses,Apartamento Ingleses Florianópolis( Ilha da Màgia),,1.0,,False,0.0
2724,41097508,Ingleses,"Apartamento novo, completo e aconchegante",2.0,3.0,,False,0.0
2725,39253849,Ingleses,Ótimo Apartamento na Praia dos Ingleses,2.0,2.0,,False,1.0
2726,32263464,Ingleses,Apartamento 2 quartos c/ suíte nos ingleses,2.0,2.0,,False,0.0
2727,41004587,Ingleses,Apartamento próximo da praia dos Ingleses,1.0,1.0,,True,1.0
2728,37682565,Ingleses,Apto com academia sala de jogos e piscina!,2.0,1.0,,False,0.0
2729,22587299,Ingleses,Férias em Florianópolis,2.0,2.0,,False,2.0
2730,41267742,Ingleses,Ed estrela Dalva,2.0,2.0,,False,0.0
2731,38287103,Ingleses,Ingleses do Rio Vermelho - Apartamento Lindo,2.0,1.0,,False,0.0
2732,44392066,Canasvieiras,Sobrado amplo com  2 quartos de casal,2.0,2.0,,True,0.0
2733,20088437,Canasvieiras,Cobertura a 30 mts del mar,3.0,2.0,,False,2.0
2734,37331156,Canasvieiras,Res. Camila 113,1.0,1.0,,False,0.0
2735,31145685,Ingleses,Lindo apto a 30 metros da praia,2.0,2.0,,False,1.0
2736,11821512,Centro,EXCELENTE FLAT COM GARAGEM NO CENTRO DE FLORIPA,1.0,1.0,,False,0.0
2737,30783483,Ingleses,APTO PARA 6 PESSOAS À 150 MTS DA PRAIA.,2.0,1.0,,False,0.0
2738,41537468,Ingleses,Apartamento / Cobertura com Jacuzzi  em Santinho,2.0,2.0,5.0,False,6.0
2739,16310576,Ingleses,Mirante dos Ingleses Chalés 2 dormitorios,2.0,2.0,,False,2.0
2740,31411901,Lagoa da Conceição,Kitnet por diária na Lagoa Da Conceição (2),1.0,1.0,5.0,False,5.0
2741,20028217,Ingleses,Belíssima cobertura praia dos ingleses!,3.0,3.0,,False,2.0
2742,30061553,Canasvieiras,XXXXXXXXX,1.0,1.0,,False,1.0
2743,22095829,Ingleses,"Apto 2 quartos 1,5km praia Ingleses",2.0,1.0,5.0,False,11.0
2744,11012209,Ingleses,"Lindo ap, condomínio a 100m do mar!",2.0,2.0,,False,0.0
2745,30175488,Canasvieiras,Aptos na praia de Canasvieiras - Florianópolis -SC,2.0,1.0,,False,0.0
2746,16859165,Ingleses,Ótimo apartamento 3 quartos na praia dos Ingleses,3.0,2.0,,False,2.0
2747,39601282,Ingleses,"Alto padrão, Frente mar com duas suítes!",2.0,2.0,,False,1.0
2748,32992643,Ingleses,"Raridade, pé na areia na praia dos Ingleses!",4.0,4.0,4.5,True,7.0
2749,15428448,Canasvieiras,Confortável apartamento em Canasvieiras,1.0,1.0,5.0,False,33.0
2750,31854297,Ingleses,Ótimo apartamento novo a 350m da praia de Ingleses,2.0,2.0,,False,
2751,31171951,Ingleses,Praia dos ingleses Florianópolis próx.  da praia,1.0,1.0,5.0,False,3.0
2752,23900270,Ingleses,Novo! Apartamento aconchegante a 300m do mar.,3.0,2.0,5.0,False,3.0
2753,18373908,Jurerê,Mar Doce Lar Jurerê-Apê 2 quartos a 170m da praia,2.0,2.0,5.0,False,14.0
2754,18934451,Ingleses,Condomínio Sete mares  205,2.0,2.0,,False,2.0
2755,39688884,Ingleses,Apartamento aconchegante à 20 m da praia.,1.0,1.0,5.0,True,20.0
2756,15006637,Canasvieiras,Canasvieiras | Apto dos sonhos | 2 quadras Mar,2.0,1.0,4.5,False,7.0
2757,32863513,Centro,Floripando,2.0,1.0,5.0,True,30.0
2758,31237110,Ingleses,APT C/AR A 50 MT DO MAR PISCINA VISTA PANORÂMICA,2.0,2.0,5.0,True,25.0
2759,20720203,Jurerê,Apto charmoso em Jurerê Internacional p 4 pessoas,1.0,1.0,5.0,True,53.0
2760,16359966,Ingleses,POUSADA MONTANA 02,1.0,1.0,5.0,True,14.0
2761,2710387,Centro,Apartamento centro Florianópolis,3.0,2.0,5.0,False,81.0
2762,22492294,Ingleses,"Amplo apartamento, no centrinho do Ingleses",2.0,2.0,,False,0.0
2763,29779240,Canasvieiras,"Apartamento em Canasvieiras, próximo a praia!!",1.0,1.0,4.5,False,10.0
2764,26214967,Canasvieiras,Apto novo de 2 dorm. a 60 mts da praia - 202,2.0,2.0,,False,2.0
2765,21963047,Ingleses,"Apartamento amplo de 3 dormitórios, decorado.",3.0,2.0,5.0,True,14.0
2766,40173705,Canasvieiras,Condomínio Clube Canasvieiras com piscina,2.0,1.0,4.5,False,5.0
2767,20886427,Canasvieiras,Espaço para descanso e lazer,2.0,2.0,,False,2.0
2768,45485047,Ingleses,Apartamento 2 quartos a 250 metros do mar,,1.0,,False,0.0
2769,23074357,Lagoa da Conceição,Studio completo em frente a Lagoa da Conceição #27,1.0,1.0,5.0,False,16.0
2770,16608851,Ingleses,RECANTO RAVI - ap02 - ap. stúdio com piscina,1.0,1.0,5.0,True,9.0
2771,14572564,Centro,Belo Apto a 100m da Beira Mar,3.0,2.0,4.5,False,45.0
2772,40235751,Ingleses,Apto NOVO 2 quartos c/ ar - Praia do Ingleses/SC,2.0,2.0,,False,2.0
2773,39916151,Ingleses,Ótimo apto com excelente localizacao nos ingleses,2.0,2.0,,False,0.0
2774,35876419,Centro,Até 2p. Cobert: Piscina/Sauna/Fitness&etc.,1.0,1.0,,False,2.0
2775,31758899,Canasvieiras,Apartamento Novo Beira-mar de Canasvieiras,2.0,2.0,5.0,False,5.0
2776,15052858,Ingleses,"Apto nos Ingleses a 50 m da praia, Perfeito!",1.0,1.0,5.0,False,5.0
2777,34177064,Ingleses,Apartamento na Praia do Santinho.,1.0,1.0,5.0,False,6.0
2778,28729150,Ingleses,Residencial D Nair apt 5,1.0,1.0,4.5,True,9.0
2779,31182417,Ingleses,Holiday Florianópolis - 250B,1.0,1.0,,False,0.0
2780,30463614,Canasvieiras,Apartamento com 3 suítes em Jurerê Internacional,3.0,4.0,4.5,True,3.0
2781,11619394,Ingleses,Apto de 2 quartos 40m da praia,2.0,2.0,,False,0.0
2782,18993246,Ingleses,"Apart. 404 - A 20 Metros da Praia, 4 Pessoas.",1.0,1.0,5.0,False,18.0
2783,31141521,Ingleses,Holiday Florianópolis - 125A,1.0,1.0,,False,0.0
2784,21295765,Ingleses,Apto Praia dos Ingleses- 2 Suítes - perto da praia,2.0,2.0,,False,2.0
2785,34116814,Centro,Lindo DUPLEX com Vista para o Mar,2.0,2.0,4.5,False,8.0
2786,29477344,Canasvieiras,Canasvieiras Apartamento 2 Dormitórios,2.0,1.0,,False,2.0
2787,16026210,Ingleses,"Condomínio completo e seguro, wi-fi - 6 pax - A37",2.0,2.0,,False,0.0
2788,39379053,Ingleses,Cobertura nos ingleses (250 metros da praia),3.0,2.0,,False,0.0
2789,35998843,Ingleses,Excelente apto e condomínio próximo a praia.,2.0,2.0,,False,1.0
2790,29131264,Ingleses,Espaco inteiro a 1km da praia dos Ingleses.,1.0,1.0,,False,0.0
2791,21736392,Ingleses,Otimo ap. atravessa a rua esta na praia excelente,2.0,2.0,4.5,False,6.0
2792,40732919,Canasvieiras,Apartamento em frente a praia,1.0,1.0,5.0,True,29.0
2793,43942632,Canasvieiras,"Apto  1  quarto  amplos , bem arejados e equipados",1.0,1.0,,False,0.0
2794,31307725,Canasvieiras,Apto. 2 dormitórios com sacada em Canasvieiras,2.0,1.0,,False,1.0
2795,34354335,Canasvieiras,Nelson Antunes - 301,3.0,2.0,,False,0.0
2796,40441565,Lagoa da Conceição,Apartamento TOP na Lagoa,1.0,1.0,,False,0.0
2797,40345420,Ingleses,Apartamento novo com 3 Suítes e Piscina,3.0,1.0,,False,0.0
2798,22066688,Ingleses,Apartamento para temporada,2.0,2.0,4.5,False,11.0
2799,28929435,Ingleses,"Apartamento na praia dos ingleses, Florianópolis",2.0,2.0,,False,2.0
2800,39341837,Ingleses,Apartamento novo com sacada ampla próximo ao mar,2.0,2.0,,False,0.0
2801,29277248,Ingleses,Ótimo apartamento na praia do Santinho/Ingleses,1.0,1.0,5.0,False,5.0
2802,35574792,Lagoa da Conceição,Apartamento Super Luxo na Lagoa,1.0,1.0,4.5,False,13.0
2803,44995155,Centro,"Apartamento 3 quartos, Parque da Luz, Vista Mar",3.0,2.0,5.0,False,7.0
2804,38850631,Ingleses,Apto charmoso no Ingleses(200 m da praia),2.0,1.0,5.0,False,4.0
2805,43896372,Ingleses,"Ingleses: Cobertura Vista Mar, 100m da Praia",2.0,2.0,4.0,False,5.0
2806,44907035,Ingleses,apto c/vista ao mar nos Ingleses a 50m da praia,1.0,1.0,,False,0.0
2807,41723794,Centro,Ap no centro com vista para o mar e sem garagem.,1.0,1.0,5.0,False,3.0
2808,39602256,Ingleses,"Novo 2 qtos (suíte), 2 camas de casal,piscina (EV)",2.0,2.0,,False,0.0
2809,26438276,Canasvieiras,Apto novo de 1 dorm. a 60 mts da praia - 04,1.0,1.0,5.0,False,17.0
2810,21989382,Ingleses,Refugio do Capitão - Apto 8 - Perto do mar,1.0,1.0,5.0,True,19.0
2811,35519219,Lagoa da Conceição,Jungle Style - Centrinho da Lagoa,1.0,1.0,5.0,True,26.0
2812,22387201,Lagoa da Conceição,Apartment by the lagoon in Florianopolis,3.0,4.0,4.0,False,7.0
2813,19407584,Ingleses,Na Melhor Localização da Praia dos Ingleses,2.0,2.0,5.0,True,23.0
2814,22475761,Canasvieiras,Apartamento Salomone a 100 metros da praia,2.0,2.0,5.0,True,20.0
2815,40835253,Ingleses,Temporada Floripa - apto na praia de Ingleses,2.0,1.0,,False,0.0
2816,18771939,Canasvieiras,Cobertura na praia em Canasvieiras,1.0,1.0,5.0,True,8.0
2817,31344920,Ingleses,"Ap novo à 180m do mar com elev, WIFI,  net!",1.0,1.0,4.0,False,3.0
2818,25402091,Canasvieiras,Canasvieiras - Excelente localização,2.0,1.0,4.5,False,9.0
2819,40156538,Ingleses,Apartamento na praia do Santinho - Florianópolis,1.0,1.0,5.0,False,9.0
2820,39799884,Lagoa da Conceição,"Apart 1  Dona Jurema _1Qto, 1BH, Coz ,AR, WI-FI",1.0,1.0,5.0,True,4.0
2821,31594597,Canasvieiras,"Chiquérrimo apartamento, ótima localização",1.0,2.0,5.0,True,6.0
2822,7620012,Ingleses,KITINETE EM INGLESES/FLORIANÓPOLIS - Suite Família,2.0,1.0,4.5,True,4.0
2823,42469792,Centro,Suíte incrível em Floripa,1.0,2.0,,False,0.0
2824,22609807,Ingleses,"Apto  praia central sul Ingleses, pé  na areia.",2.0,1.0,5.0,True,12.0
2825,15917635,Ingleses,Apartamento Ingleses Florianópolis 1 dorm,1.0,1.0,,False,0.0
2826,40427988,Ingleses,Apartamento para temporada ingleses são Matheus,2.0,2.0,,False,1.0
2827,36942387,Ingleses,"AP DE ""PATRÃO"" - Apartamento FRENTE Mar-Exclusivo.",1.0,1.0,5.0,False,61.0
2828,607228,Ingleses,Aconchegante apartamento na Praia dos Ingleses!,1.0,1.0,4.0,False,6.0
2829,40858430,Ingleses,(Apto 203) Novos Apartamentos nos Ingleses,2.0,2.0,4.5,True,9.0
2830,40222516,Ingleses,Belo apartamento que acomoda 5 pessoas - HI02F,2.0,2.0,,False,0.0
2831,21420937,Ingleses,Casa a 800 metros da praia dos ingleses,2.0,1.0,,False,
2832,16524589,Ingleses,Apartamento Praia do Ingleses NOVO!,2.0,2.0,5.0,True,35.0
2833,29823765,Lagoa da Conceição,Perfeito Apartamento na Lagoa da Conceição,1.0,1.0,,True,1.0
2834,43315083,Ingleses,Ap novo perto de tudo em Ingleses para 6 pessoas,2.0,1.0,,False,0.0
2835,38290092,Ingleses,Lindo apartamento com piscina a 15 m da praia,1.0,1.0,5.0,False,6.0
2836,40440059,Ingleses,Apartamento amplo e aconchegante próximo ao mar,3.0,2.0,5.0,True,11.0
2837,3897584,Lagoa da Conceição,Apartamento com vista em local tranquilo na Lagoa,1.0,1.0,4.5,False,34.0
2838,45380193,Jurerê,Flor de Jurerê - Térreo,1.0,1.0,,False,0.0
2839,42714961,Centro,Aconchegante e Central - Perto de Tudo em Floripa!,2.0,1.0,5.0,True,7.0
2840,41950914,Ingleses,"Praia dos Ingleses, wi-fi, ar, Florianopolis ap 02",3.0,1.0,3.5,False,4.0
2841,36714775,Canasvieiras,Apto/Suíte com vista pro mar de Canasvieiras,1.0,1.0,,False,1.0
2842,36930878,Jurerê,Apartamento de luxo em Jurerê internacional-REN002,3.0,2.0,4.5,False,14.0
2843,37968200,Ingleses,AP 2 QUARTOS - COM CHURRASQUEIRA,2.0,1.0,,False,0.0
2844,37882202,Ingleses,Apartamento completo em frente ao mar.,1.0,1.0,5.0,True,52.0
2845,21880258,Canasvieiras,"Apartamento TOP em Canasvieiras, novo com piscina!",1.0,1.0,5.0,False,3.0
2846,16382617,Canasvieiras,Alquiler mensual todo incluido,1.0,1.0,5.0,False,4.0
2847,16448448,Ingleses,Aluguel apto Floripa/ingleses!,2.0,2.0,,False,1.0
2848,40727982,Canasvieiras,Apartamento com um dormitório em Canasvieiras,1.0,1.0,,False,1.0
2849,41177271,Ingleses,Apartamento amplo em condomínio familiar.,3.0,2.0,5.0,False,3.0
2850,40489983,Canasvieiras,Apartamento para 3 pessoas / Innbox,1.0,1.0,4.5,False,3.0
2851,31021331,Lagoa da Conceição,Apartamento no coração da Lagoa,1.0,1.0,5.0,True,39.0
2852,33967962,Jurerê,Agradável apartamento em Jurerê,1.0,1.0,,True,2.0
2853,38385106,Ingleses,ESTRELA VERDE,2.0,2.0,4.5,False,3.0
2854,14118514,Ingleses,Apart a 150m da praia com churrasqueira e piscina,1.0,1.0,4.5,False,20.0
2855,16300369,Canasvieiras,RES. DEBORA/ Cobertura 4 Dormitório,4.0,3.0,,False,1.0
2856,31796050,Ingleses,Descanso e diversão para Família em Floripa,3.0,2.0,,False,2.0
2857,22664725,Ingleses,Apartamento Frente mar,2.0,2.0,,False,0.0
2858,21695700,Ingleses,Apto de 1 quarto perto da praia e centrinho,1.0,1.0,5.0,False,3.0
2859,28751769,Lagoa da Conceição,Aconchegante Apartamento em Meio a Natureza,1.0,1.0,5.0,True,66.0
2860,44322037,Centro,"★★★★★Único, confortável e aconchegante em condomínio com infraestrutura de clube CA13I",1.0,1.0,,False,2.0
2861,16528278,Ingleses,Ap 800m da praia dos ingleses 02,2.0,2.0,5.0,True,4.0
2862,23606721,Canasvieiras,Cobertura no Residencial Albatroz,1.0,1.0,5.0,True,3.0
2863,14783240,Lagoa da Conceição,Em alto estilo. De frente pra Lagoa.,2.0,2.0,5.0,False,12.0
2864,39791559,Lagoa da Conceição,Espaço Tranquilo e Aconchegante com Vista da Lagoa,1.0,1.0,5.0,True,14.0
2865,22545431,Ingleses,CONDOMÍNIO PRAIA DOS INGLESES,2.0,1.0,,False,2.0
2866,43923703,Ingleses,Ótimo Apartamento a 50m da Praia dos Ingleses !,2.0,2.0,5.0,False,8.0
2867,27789679,Centro,Apto no Centro ideal para lazer ou trabalho,1.0,1.0,5.0,True,14.0
2868,32497733,Lagoa da Conceição,Loft Mares do Sul - Lagoa da Conceição,1.0,1.0,5.0,False,7.0
2869,39445212,Canasvieiras,Apartamento aconchegante na praia Canasvieiras 205,2.0,2.0,,False,0.0
2870,42151666,Centro,"Centro ""Apartamento  e Arte""",1.0,1.0,4.5,False,7.0
2871,31455373,Canasvieiras,"50mts da praia,em Canasvieiras-fpolis
Brasil",1.0,1.0,5.0,False,3.0
2872,22191149,Ingleses,Venha curtir o melhor de suas férias♡♡♡,1.0,1.0,5.0,False,4.0
2873,23201339,Ingleses,Apartamento,1.0,1.0,,False,1.0
2874,31399045,Ingleses,Apt em condomínio em frente a praia dos Ingleses,2.0,2.0,,False,0.0
2875,27059701,Canasvieiras,Cobertura em Canasvieiras,3.0,3.0,,False,1.0
2876,27133426,Centro,"2 dorm - apto reformado, fofo e amplo no Centro",2.0,2.0,5.0,True,17.0
2877,22015483,Ingleses,Amplo apartamento com vista pra praia dos Ingleses,3.0,2.0,5.0,False,30.0
2878,29191431,Canasvieiras,Prático apartamento de 1 qto. na beira da Praia,1.0,1.0,0.0,False,3.0
2879,35582423,Canasvieiras,Apto 1 Quarto em Canasvieiras - 1 Quadra do Mar,1.0,1.0,,False,2.0
2880,38688175,Canasvieiras,Apto em Canasvieiras 2307,2.0,2.0,,False,1.0
2881,22601814,Jurerê,Jurerê - Lar com Bela Vista,2.0,1.0,5.0,True,25.0
2882,23480099,Canasvieiras,Departamento frente al mar en Canasvieiras,2.0,2.0,5.0,False,6.0
2883,20590007,Lagoa da Conceição,Mansarda na Lagoa,1.0,1.0,5.0,True,32.0
2884,31538426,Canasvieiras,apartamento em canasvieiras próximo a praia .,1.0,1.0,,False,0.0
2885,40423487,Ingleses,PRAIA dos INGLESES! Ap com PISCINA pertinho do mar,2.0,2.0,4.5,True,3.0
2886,39524652,Canasvieiras,Apartamento  Canasvieiras,2.0,2.0,,False,0.0
2887,21802603,Ingleses,Apto Ingleses - Condomínio de frente pro mar,3.0,2.0,,False,0.0
2888,33114009,Centro,Duplex alto padrão na Beira-Mar,1.0,2.0,5.0,False,40.0
2889,37330926,Canasvieiras,Residencial Messina Apto Frente,1.0,1.0,,True,1.0
2890,45087633,Canasvieiras,"Canasvieiras privacidade, localização privilegiado",1.0,1.0,,False,0.0
2891,30978426,Ingleses,"Ap completo, seguro e confortável, à 800m do mar!",2.0,1.0,4.5,False,8.0
2892,30957812,Canasvieiras,Charmosa cobertura com jacuzzi para até 10 pessoas,2.0,2.0,,False,2.0
2893,39842186,Ingleses,COBERTURA NOS INGLESES COM VISTA PARA O MAR,2.0,1.0,5.0,False,3.0
2894,22192586,Ingleses,Apartamento na Praia dos Ingleses,2.0,2.0,5.0,False,4.0
2895,16515315,Ingleses,Flores Apartamento Ingleses,2.0,1.0,5.0,False,5.0
2896,40402954,Centro,Apto em Florianópolis próx. à av. Beira Mar Norte,3.0,2.0,,False,1.0
2897,5177908,Ingleses,Duplex/frente mar/WIFI/AC/piscina privativa,3.0,3.0,5.0,False,16.0
2898,30822728,Canasvieiras,Linda Cobertura na Praia Canasvieiras.,1.0,1.0,5.0,False,12.0
2899,25864892,Centro,Apartamento estilo casa em pleno centro de Floripa,1.0,1.0,4.5,False,47.0
2900,30556431,Ingleses,Apto Ilha Florianópolis Aconchego Praia Ingleses,3.0,2.0,5.0,False,7.0
2901,43911292,Ingleses,Lindo Apartamento com cobertura.,3.0,2.0,,False,0.0
2902,17284874,Ingleses,Lugar perfeito para você a uma quadra do mar,2.0,2.0,5.0,False,6.0
2903,29920854,Lagoa da Conceição,Pousada Cida Baiana Casarão - Apto 03,1.0,1.0,,True,0.0
2904,29752558,Ingleses,"Apt 2qtos (1 suíte), perto mar Praia dos Ingleses",2.0,2.0,5.0,False,7.0
2905,29103584,Ingleses,Lindo e moderno apartamento nos ingleses,2.0,1.0,5.0,False,20.0
2906,22143480,Ingleses,Apartamento cobertura na praia - Ingleses,4.0,3.0,5.0,False,9.0
2907,41854631,Canasvieiras,Ótimo apto inteiro na praia de Canasvieiras,1.0,1.0,5.0,True,16.0
2908,39390524,Centro,Loft no centro de Florianópolis 04,,1.0,4.5,False,10.0
2909,28263335,Canasvieiras,Apto.2QUARTOS/Centro/CANASVIEIRAS/ DESCONTO MENSAL,2.0,2.0,5.0,True,28.0
2910,40031390,Ingleses,"COBERTURA NOVÍSSIMA INGLESES c/Ar, Wi-fi, TV",3.0,2.0,5.0,False,4.0
2911,16348584,Ingleses,RESIDENCIAL TOMODATI Floripa- Ingleses  (Apto 03),2.0,2.0,5.0,False,7.0
2912,38852309,Ingleses,Ap na frente da praia COMPLETO na cobertura novo,1.0,1.0,4.5,False,66.0
2913,22306008,Ingleses,Cobertura nova na Praia dos Ingleses com Jacuzzi,3.0,2.0,5.0,False,11.0
2914,41377496,Ingleses,Apartamento em condomínio frente Mar,2.0,2.0,,False,0.0
2915,40058865,Centro,no coracao de Floripa,2.0,1.0,,False,0.0
2916,20934398,Canasvieiras,"Amplo apartamento, a 100m da praia",3.0,2.0,,False,1.0
2917,38810316,Ingleses,"Lazer ou home office: perto do mar, super equipado",2.0,2.0,5.0,True,18.0
2918,40893910,Ingleses,Apartamento na Praia dos Ingleses,2.0,2.0,,False,2.0
2919,31352490,Ingleses,EXCELENTE Apto. (2Q) -  Melhor Vista Mar Ingleses!,2.0,2.0,5.0,True,21.0
2920,33327301,Ingleses,100m praia Ingleses/prox shopping/Ótima estrutura.,1.0,1.0,5.0,False,3.0
2921,21661286,Jurerê,Apto 1 Dorm 150m da Praia (de frente),1.0,1.0,5.0,True,20.0
2922,38724340,Lagoa da Conceição,Magnífico Resort na beira da Lagoa da Conceição,1.0,1.0,4.5,False,66.0
2923,40449304,Jurerê,Suite Top vista mar resort Jurere ILC2307,1.0,1.0,,True,1.0
2924,2308607,Ingleses,Excelente apto de 3 quartos Cond. Porto Ventura,3.0,2.0,,False,2.0
2925,20494744,Ingleses,Excelente apartamento Garden - Praia dos Ingleses,2.0,1.0,,False,1.0
2926,44430120,Canasvieiras,3.  Apartamento  2 dormitorios próximo ao mar,2.0,2.0,,True,0.0
2927,18037294,Ingleses,Cobertura Duplex frente ao mar,3.0,4.0,,False,0.0
2928,17750416,Canasvieiras,APTO CANASVIEIRAS  - FLORIANOPÓLIS,2.0,2.0,5.0,True,77.0
2929,22313169,Ingleses,Apart próximo ao centrino e Praia dos Ingleses 8,1.0,1.0,5.0,False,16.0
2930,11339200,Canasvieiras,Apto 1 dorm. Centro de Canasvieiras,1.0,1.0,,False,1.0
2931,31181495,Ingleses,Holiday Florianópolis - 168B,1.0,1.0,,False,1.0
2932,22596651,Ingleses,Cantinho na Brisamar,2.0,2.0,5.0,True,24.0
2933,30260226,Canasvieiras,"Linda cobertura em Canasvieiras, Florianópolis.",3.0,2.0,5.0,False,6.0
2934,21435298,Ingleses,Apartamento Completo em Floripa,2.0,1.0,5.0,False,18.0
2935,38025601,Ingleses,Praia  ingleses ap. TOP,2.0,2.0,,False,0.0
2936,31461614,Ingleses,apartamento temporada ingleses Florianópolis,2.0,2.0,4.5,False,4.0
2937,40149906,Jurerê,Apto na quadra do mar de Jurerê Tradicional EVM102,3.0,2.0,4.5,False,9.0
2938,40896976,Canasvieiras,"Samuca House
Cobertura com piscina privativa",3.0,2.0,,False,1.0
2939,40049231,Ingleses,"Apto padrao, 50 mts do mar, proximo ao centrinho",2.0,2.0,,False,0.0
2940,44179483,Jurerê,Jurere - Florianópolis Ap 300 Metros do Mar,1.0,1.0,,False,0.0
2941,22740651,Ingleses,"Apartamento amplo e confortável, em frente a praia",3.0,2.0,5.0,False,7.0
2942,40755888,Canasvieiras,Apartamento 100 / 01 quarto terreo,1.0,1.0,,False,0.0
2943,22401444,Centro,"Apto NOVO e COMPLETO, na região mais nobre!",2.0,3.0,5.0,False,9.0
2944,40706847,Centro,3 quartos à uma quadra do Shopping Beiramar,3.0,1.0,5.0,False,5.0
2945,31293544,Ingleses,"Ingleses Norte - Novíssimo, à  6 min a pé da praia",2.0,2.0,5.0,True,28.0
2946,9288475,Canasvieiras,CONFIRME o local antes  -120 mtsdo mar-no 5º andar,1.0,1.0,,False,0.0
2947,39176396,Canasvieiras,Pequeno apartamento,1.0,1.0,,False,1.0
